 *C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,444.0
 *CCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCS*)cc1,234.0
 *CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,147.0
 *Oc1cccc(Oc2ccc(C(=O)O)c(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7cc(*)ccc7C(=O)O)cc6)cc5)cc4)cc3)c2)c1,315.0
 *C(=O)OCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,310.0
 *CCCCCNC(=O)CCCCC(=O)NCCCCCNC(=O)C(=O)N*,281.0
 *CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,200.0
 *CCCOC(=O)c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,235.0
 *CCC(=O)OCCCC/C=C/CCCCOC(=O)CCC1NC(=O)C(*)NC1=O,159.0
 *CCCCCCNC(=O)CCCCCCCC(=O)NCCCCCCNC(=O)C(=O)N*,254.0
 *c1ccc(C(=O)NCC(C)(C)CNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,284.0
 *OC(=O)c1ccc(C(=O)NCNC(=O)c2ccc(C(*)=O)cc2)cc1,327.5
 *CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,296.25
 *CCCCCCCCCNC(=O)CC/C=C/CCC(=O)N*,248.0
 *C(=O)OCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,198.0
 *Nc1ccc(CCc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,560.0
 *CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,185.5
 *CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCS*)cc1,237.0
 *CC(C)CCCCC(=O)N*,187.0
 *CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,284.0
 *C(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)N3CCN(*)CC3)cc2)cc1,380.0
 *Nc1ccc(CCC(*)=O)cc1,362.0
 *Nc1cccc(/C=C/C(*)=O)c1,236.3
 *CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,256.0
 *C(=O)N(*)CC(C)C,215.0
 *Cc1ccc(C(=O)N*)cc1,300.0
 *Cc1cc(C)c(CNC(=O)CCCCCCC(=O)N*)cc1C,270.0
 *CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,235.0
 *NC1CCC(CC2CCC(NC(=O)CCCCC(*)=O)CC2)CC1,368.3333333333333
 *CCc1ccc(CCNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,267.0
 *CCCCCCNC(=O)C(CCCCC)C(=O)N*,151.0
 *CCCNC(=O)CCCCCCCC(=O)NCCCOCCO*,128.5
 *C(=O)CCCCC(=O)N1CCN(*)CC1,355.0
 *NNC(=O)C(=O)NNC(=O)CCCCCCCC(*)=O,294.1666666666667
 *CCCCCCCCC(=O)N*,203.0
 *C(=O)Nc1ccc(Oc2cccc3c(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cccc23)cc1,405.0
 *C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc7ccc(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc7c6)cc4)C5=O)cc3)cc2)cc1,407.0
 *CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,167.0
 *CNC(=O)CCCCCCCCCCC(=O)N*,259.0
 *CCCCCCNC(=O)CCCCCCCCC(=O)N*,211.705
 *CCCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,341.0
 *NNC(=O)c1cc(C(=O)NNC(=O)c2cccc(C(*)=O)c2)cc(C(C)(C)C)c1,320.0
 *CCCCNC(=O)CCCCC(=O)N*,288.53999999999996
 *CCCCCCNC(=O)C1C(C)C1C(=O)N*,270.0
 *C(=O)N(*)CCCCCCC,180.0
 *CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,197.0
 *c1ccc(C(=O)NCC(C)NC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,335.0
 *CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,256.0
 *Nc1ccc(NC(=O)CCCCCC(*)=O)cc1,372.5
 *C(=O)Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cccc56)cc3)C4=O)c2)cc1,375.0
 *C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,382.0
 *NNC(=O)c1cc(Cl)c(C(=O)NNC(=O)c2cccc(C(*)=O)c2)cc1Cl,395.0
 *CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,265.0
 *CCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,267.0
 *CCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,170.0
 *CCCCCCCCCCC(=O)NCCCCCC(=O)N*,184.0
 *Nc1cccc(NC(=O)CCCCCCCCCCC(*)=O)c1,220.0
 *CCCCCNC(=O)CCCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,268.0
 *CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,170.5
 *C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,260.0
 *CCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,274.0
 *Cc1ccc(CNC(=O)CCCCCCCCCC(=O)N*)cc1,263.0
 *CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,192.0
 *CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,248.0
 *CCCC(=O)NCc1ccc(CNC(=O)CCCOC(=O)c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,152.0
 *Oc1ccc(NC(=O)c2c(F)c(F)c(C(=O)Nc3ccc(*)cc3)c(F)c2F)cc1,483.0
 *CCNC(=O)CCCCCCCCC(=O)N*,268.0
 *CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,214.0
 *CCCCCCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,244.0
 *CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,180.0
 *CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,289.0
 *OC(=O)CNC(=O)CNC(=O)CCCCCCCCC(=O)NCC(=O)NCC(=O)OC1COC2C(*)COC12,124.0
 *CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,194.0
 *CCCCCCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,320.0
 *Oc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)c3)cc2)cc1,352.0
 *Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2Sc2ccc(OCCCOc3ccc(C(=O)c4ccccc4)cc3)cc2)cc1Oc1ccccc1,320.0
 *Nc1ccc(NC(=O)c2c(F)c(F)c(C(*)=O)c(F)c2F)cc1,402.0
 *CCCC(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(O*)c2)c1,260.0
 *Nc1ccccc1NC(=O)CCCCCC(*)=O,135.0
 *CCCCCCCCOC(=O)c1ccc(C(=O)NCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,276.0
 *Cc1ccc(CN(C)C(=O)CCCCCCCCCCCCCCC(=O)N(*)C)cc1,85.0
 *Oc1cccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)c1,443.0
 *Nc1ccc(/C=C/c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,575.0
 *CCC(C)CC(CC)CNC(=O)c1ccc(C(=O)N*)cc1,200.0
 *CCCCC(=O)NCc1ccc(CNC(=O)CCCCS*)cc1,242.0
 *Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,289.0
 *C(=O)NCCCCCCCCNC(=O)c1ccnc(*)c1,190.0
 *c1ccc(C(=O)NCCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,298.0
 *CCC(C)CCCC(=O)N*,181.5
 *CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCCCNC(=O)C(=O)N*,217.0
 *CCCC(=O)Nc1ccc(NC(=O)CCCOC(=O)c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,152.0
 *CCCCCCCNC(=O)CCCCCCCC(=O)N*,198.33333333333334
 *NC(C)CC(*)=O,338.75
 *Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N*)cc1,239.0
 *NC(CC(*)=O)C(=O)OC,287.0
 *CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,126.5
 *CCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,199.0
 *CCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,277.0
 *C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)s1,250.0
 *Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)/C=C/C(*)=O)c2)c1,230.0
 *Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,205.0
 *C(=O)c1ccc(N(*)CCC)cc1,319.0
 *OC(=O)c1ccccc1NC(=O)c1ccc(C(=O)Nc2ccccc2C(=O)OC(=O)c2ccc(C(*)=O)cc2)cc1,305.0
 *Oc1ccc(C2(c3ccc(Oc4ccc(-c5ccc(NC(=O)c6cc(C(=O)Nc7ccc(-c8ccc(*)c(C(F)(F)F)c8)cc7)cc(C(C)(C)C)c6)cc5)cc4C(F)(F)F)cc3)c3ccccc3-c3ccccc32)cc1,349.0
 *NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,293.0
 *CCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCC1OCC(COCC2COC(*)O2)O1,145.0
 *CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,125.0
 *c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,203.0
 *CCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCS*)cc1,251.0
 *CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,181.5
 *CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,374.77777777777777
 *CCCCCCNC(=O)C(CCCCCCCCCCCCCC)C(=O)N*,150.0
 *CCCCCCNC(=O)C(CCCCCCCCCC)C(=O)N*,133.5
 *CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,185.0
 *CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO*,158.5
 *CCCCCCCCNC(=O)CCC(=O)N*,254.0
 *c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,182.0
 *CCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,206.0
 *NNC(=O)c1cccc(C(=O)NNC(=O)C2CCCC(C(*)=O)C2)c1,315.0
 *NC(CCCCNC(=O)CCCCC(=O)NCCCCC(NC(=O)CCCCC(*)=O)C(=O)O)C(=O)O,101.25
 *C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,380.0
 *NC(CCC(=O)OCCCCCCCCCC)C(*)=O,-25.4
 *CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,158.0
 *CC1CC1CNC(=O)c1cccc(C(=O)N*)c1,220.0
 *CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,137.0
 *Nc1cccc(CCc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)c1,485.0
 *C(=O)NCCCCCCCCNC(=O)c1cncc(*)c1,214.0
 *CCCCCCCCCCCCNC(=O)CC(=O)N*,217.0
 *CCCCCCCCCNC(=O)CCCCC(=O)N*,232.25
 *CCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,320.0
 *C(=O)c1ccc(C(=O)N(CC)c2ccc(Cc3ccc(N(*)CC)cc3)cc2)cc1,180.0
 *Oc1ccc(NC(=O)c2c(Cl)c(Cl)c(C(=O)Nc3ccc(*)cc3)c(Cl)c2Cl)cc1,452.0
 *Nc1ccccc1NC(=O)CCCCCCCCCCC(*)=O,75.0
 *CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,234.0
 *CCCCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,167.0
 *CCNC(=O)CCCCCCC(=O)NCCNC(=O)C(=O)N*,348.0
 *CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,258.0
 *CCCNC(=O)CCCCC(=O)NCCCNC(=O)C(=O)N*,303.0
 *CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,126.0
 *CCCCCCCCCCCCCCCCC(=O)N*,148.5
 *NNC(=O)c1cccc(C(=O)NNC(=O)C(CCCCCCCCC(Oc2cccc(C=O)c2)C(*)=O)Oc2cccc(C=O)c2)c1,205.0
 *NC(c1ccccc1)C(C)(C)C(*)=O,360.0
 *CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,223.0
 *C(=O)COCC(=O)N1CCN(*)CC1,258.0
 *CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,177.25
 *CCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,251.0
 *C(=O)Nc1nc(C#N)c(*)n1C,310.0
 *c1ccc(C(=O)NCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,380.0
 *C(=O)NCCCCCCNC(=O)C1COC(*)CO1,300.0
 *CCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,170.0
 *CCCCCCCCCCN1CCN(C(=O)CCCCCCCCC(=O)N2CCN(*)CC2)CC1,129.5
 *CCCCCNC(=O)CCCC(=O)N*,254.33333333333334
 *CCCCNC(=O)Cc1ccc(CNC(=O)CCCO*)cc1,234.0
 *CCNC(=O)c1ccc(C(=O)NCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,332.0
 *C(=O)N(*)CCCCCCCCC=C,210.0
 *C(=O)c1ccc(C(=O)N(CCC)c2ccc(Cc3ccc(N(*)CCC)cc3)cc2)cc1,154.0
 *N/C(C)=C/C(*)=O,252.4
 *C(=O)N(*)CCCCCCCCCCCCCCCCCC,94.0
 *CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,208.0
 *CCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,290.5
 *CCCCCCCCOC(=O)c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,231.0
 *C(=O)NCCCCCCCCNC(=O)c1ccc(*)s1,304.0
 *CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,292.0
 *C(=O)c1ccc(N(*)CCCCC)cc1,291.0
 *C(=O)NCCCCCCNC(=O)c1ccc(*)o1,166.66666666666666
 *C(=O)OCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,315.0
 *Oc1ccc(CNC(=O)c2ccc(C(=O)NCc3ccc(OC4COC5C(*)COC45)cc3)cc2)cc1,234.0
 *NNC(=O)CCCCCCCCC(*)=O,266.0
 *Nc1cccc(CCC(*)=O)c1,181.4
 *c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)NC(=O)c5ccccc54)cc3)cc2)cc1,400.0
 *NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC(*)=O,309.3333333333333
 *Nc1ccc(NC(=O)CCCCCCCCCCC(*)=O)cc1,323.0
 *CCNC(=O)CCCCCCCCCCCCCCC(=O)N*,235.0
 *NC(CC(*)=O)C(=O)OCCCCCC,307.0
 *Oc1cccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,140.0
 *CCCCCCNC(=O)C(CCCCCCCCCCC)C(=O)N*,133.0
 *CCCCCNC(=O)CCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,273.0
 *CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Br)cc2)c1,224.0
 *Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,334.0
 *CCc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(CCOC(=O)c4cccc(C(=O)O*)c4)cc3)c2)cc1,262.0
 *C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,281.0
 *C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,264.0
 *CC(=O)NCCCCCCNC(=O)Cc1ccc(*)s1,230.0
 *CCCCCCNC(=O)C(CCC)C(=O)N*,163.0
 *CCCCCNC(=O)CCCCCOCCCCCC(=O)NCCCCCO*,127.0
 *CCCC(=O)NCCCCCCNC(=O)CCCO*,187.0
 *Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2Sc2ccc(Oc3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1Oc1ccccc1,340.0
 *C(=O)N(*)c1cccc(C)c1,200.0
 *CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,182.0
 *CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N*,162.0
 *C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)cc3)C4=O)cc2)cc1,363.0
 *CCNC(=O)CCCCCCC(=O)N*,260.0
 *CCCCCCNC(=O)C(CCCCCCCC)C(=O)N*,132.0
 *CNC(=O)CCCCCCCCC(=O)N*,266.0
 *C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc(*)cn2)c1,380.0
 *NC(CCC(=O)OCCCCCCCCCCCCCCCC)C(*)=O,51.0
 *Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C(*)=O)cc2SCCCCCCCC)cc1,400.0
 *C(=O)CCN(CCN(CCC(=O)N1CCN(*)CC1)C(C)C)C(C)C,97.0
 *c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)NC(=O)c5ccccc54)cc3)c2)cc1,400.0
 *CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,170.0
 *CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,175.0
 *CCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,218.0
 *OC(C)CNC(=O)CC(*)C,210.0
 *C(=O)NNC(=O)c1cccc(*)n1,360.0
 *CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,208.0
 *CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,140.0
 *CC(=O)NCC(=O)O*,199.0
 *C(=O)CCN1CCN(CCC(=O)N2CCN(*)C(C)C2)CC1,217.0
 *CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,220.0
 *Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,360.0
 *CCC(=O)OCCC/C=C/CCCOC(=O)CCC1NC(=O)C(*)NC1=O,153.0
 *NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,246.0
 *CCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCS*)cc1,222.0
 *CCNC(=O)CCCCCCCCCCC(=O)N*,260.5
 *OC(=O)c1ccccc1NC(=O)c1ccc(C(=O)Nc2ccccc2C(=O)OC(=O)c2cccc(C(*)=O)c2)cc1,288.0
 *CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,242.0
 *CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,155.0
 *CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCCCS*)cc1,200.0
 *CCCCNC(=O)CCCCC(=O)NCCCCNC(=O)C(=O)N*,325.0
 *C(=O)c1ccc(C(=O)N(C)N(*)C)cc1,340.0
